id,last,first,pos,pos1,team,patt,pcmp,pyds,p300,ptds,pint,ratt,ryds,r100,rtds,rec,cyds,c100,ctds,fum,FGM,FGA,EPM,EPA,TD,FF,FR,INT,Sack,Saf,yds,pts,iInt,iPD,iTck,iAst,iSack,iFF,iFR,iTD,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,GP,age,exp,kryd,krtd,pryd,prtd
HartGa44,Hartley,Garrett,pk,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0
HausSt44,Hauschka,Steve,pk,,sea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,7,0,0,0,0
HeneAl44,Henery,Alex,pk,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,4,0,0,0,0
HockZa44,Hocker,Zach,pk,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0
JaniSe44,Janikowski,Sebastian,pk,,rai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,15,0,0,0,0
LindRi44,Lindell,Rian,pk,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,0,0,0,0
McMaBr44,McManus,Brandon,pk,,den,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,0,0,0,0
MurrPa44,Murray,Patrick,pk,,tam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,1,0,0,0,0
NovaNi44,Novak,Nick,pk,,sdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,10,0,0,0,0
NugeMi44,Nugent,Mike,pk,,cin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,10,0,0,0,0
